time.time(), c1pp, c2pp, c1rms, c2rms
1727858828.0291922, 7.787E+00, 2.001E+01, 2.719E+00, 6.964E+00 
1727858828.1406436, 7.807E+00, 2.002E+01, 2.720E+00, 6.964E+00 
1727858828.262731, 7.798E+00, 2.000E+01, 2.719E+00, 6.963E+00 
1727858828.379826, 7.800E+00, 2.000E+01, 2.719E+00, 6.965E+00 
1727858828.4980118, 7.795E+00, 1.998E+01, 2.719E+00, 6.964E+00 
1727858828.6151528, 7.802E+00, 1.997E+01, 2.720E+00, 6.963E+00 
1727858828.7301588, 7.793E+00, 1.999E+01, 2.720E+00, 6.965E+00 
1727858828.843642, 7.800E+00, 1.999E+01, 2.720E+00, 6.964E+00 
1727858828.9571066, 7.800E+00, 2.001E+01, 2.719E+00, 6.963E+00 
1727858829.0726697, 7.798E+00, 2.001E+01, 2.720E+00, 6.964E+00 
1727858829.1948407, 7.802E+00, 1.998E+01, 2.719E+00, 6.962E+00 
1727858829.3089075, 7.798E+00, 2.002E+01, 2.719E+00, 6.962E+00 
