time.time() c1rms c3rms c1pp c3pp
1725454836.2273974 8.6438E-01 1.4082E+00 2.4877E+00 4.0096E+00
1725454836.4423664 8.6439E-01 1.4082E+00 2.4899E+00 4.0079E+00
1725454836.6526372 8.6437E-01 1.4082E+00 2.4865E+00 4.0113E+00
1725454836.8539634 8.6441E-01 1.4081E+00 2.4945E+00 4.0147E+00
1725454837.0577278 8.6444E-01 1.4081E+00 2.4888E+00 4.0131E+00
1725454837.2607944 8.6439E-01 1.4081E+00 2.4888E+00 4.0096E+00
1725454837.465468 8.6439E-01 1.4081E+00 2.4899E+00 4.0131E+00
1725454837.6694589 8.6442E-01 1.4081E+00 2.4899E+00 4.0164E+00
1725454837.8810399 8.6437E-01 1.4081E+00 2.4911E+00 4.0113E+00
1725454838.0822766 8.6443E-01 1.4082E+00 2.4922E+00 4.0113E+00
1725454838.2822173 8.6439E-01 1.4082E+00 2.4888E+00 4.0096E+00
1725454838.4852154 8.6435E-01 1.4081E+00 2.4933E+00 4.0114E+00
1725454838.6901705 8.6441E-01 1.4082E+00 2.4899E+00 4.0114E+00
1725454838.8861384 8.6436E-01 1.4082E+00 2.4865E+00 4.0096E+00
1725454839.0936396 8.6440E-01 1.4082E+00 2.4877E+00 4.0096E+00
1725454839.3023813 8.6444E-01 1.4082E+00 2.4911E+00 4.0096E+00
1725454839.5075164 8.6437E-01 1.4082E+00 2.4911E+00 4.0131E+00
1725454839.708439 8.6438E-01 1.4083E+00 2.4877E+00 4.0131E+00
1725454839.911053 8.6438E-01 1.4082E+00 2.4899E+00 4.0096E+00
1725454840.1198134 8.6435E-01 1.4082E+00 2.4888E+00 4.0114E+00
1725454840.3319402 8.6441E-01 1.4082E+00 2.4888E+00 4.0079E+00
1725454840.5315995 8.6445E-01 1.4082E+00 2.4899E+00 4.0113E+00
1725454840.7372355 8.6441E-01 1.4083E+00 2.4922E+00 4.0096E+00
1725454840.9420736 8.6443E-01 1.4083E+00 2.4911E+00 4.0131E+00
1725454841.1500072 8.6445E-01 1.4081E+00 2.4888E+00 4.0148E+00
1725454841.3578572 8.6436E-01 1.4082E+00 2.4945E+00 4.0131E+00
1725454841.5664668 8.6441E-01 1.4082E+00 2.4877E+00 4.0062E+00
1725454841.7666142 8.6435E-01 1.4082E+00 2.4877E+00 4.0096E+00
1725454841.964813 8.6437E-01 1.4082E+00 2.4911E+00 4.0097E+00
1725454842.1724298 8.6438E-01 1.4082E+00 2.4969E+00 4.0131E+00
1725454842.376423 8.6442E-01 1.4082E+00 2.4911E+00 4.0113E+00
1725454842.5853667 8.6432E-01 1.4082E+00 2.4911E+00 4.0113E+00
1725454842.7928472 8.6435E-01 1.4082E+00 2.4911E+00 4.0114E+00
1725454842.9972742 8.6439E-01 1.4083E+00 2.4888E+00 4.0114E+00
1725454843.1950529 8.6439E-01 1.4083E+00 2.4922E+00 4.0096E+00
1725454843.396571 8.6442E-01 1.4082E+00 2.4922E+00 4.0114E+00
1725454843.6000886 8.6441E-01 1.4082E+00 2.4934E+00 4.0113E+00
1725454843.798677 8.6441E-01 1.4082E+00 2.4934E+00 4.0096E+00
1725454844.0065405 8.6443E-01 1.4082E+00 2.4911E+00 4.0097E+00
1725454844.2233915 8.6443E-01 1.4082E+00 2.4911E+00 4.0096E+00
1725454844.42668 8.6438E-01 1.4082E+00 2.4899E+00 4.0062E+00
1725454844.6300056 8.6435E-01 1.4082E+00 2.4922E+00 4.0131E+00
1725454844.8381763 8.6435E-01 1.4083E+00 2.4922E+00 4.0096E+00
1725454845.0371938 8.6437E-01 1.4083E+00 2.4945E+00 4.0129E+00
1725454845.2425933 8.6442E-01 1.4082E+00 2.4899E+00 4.0097E+00
1725454845.453251 8.6441E-01 1.4081E+00 2.4923E+00 4.0096E+00
1725454845.6664116 8.6435E-01 1.4083E+00 2.4888E+00 4.0097E+00
1725454845.8800433 8.6441E-01 1.4082E+00 2.4877E+00 4.0079E+00
1725454846.0780468 8.6436E-01 1.4082E+00 2.4877E+00 4.0079E+00
1725454846.2819607 8.6434E-01 1.4081E+00 2.4911E+00 4.0079E+00
1725454846.4879892 8.6434E-01 1.4081E+00 2.4911E+00 4.0062E+00
1725454846.6981435 8.6436E-01 1.4081E+00 2.4911E+00 4.0113E+00
1725454846.91084 8.6440E-01 1.4082E+00 2.4945E+00 4.0131E+00
1725454847.1194162 8.6435E-01 1.4081E+00 2.4888E+00 4.0096E+00
1725454847.323076 8.6431E-01 1.4081E+00 2.4900E+00 4.0113E+00
1725454847.5245914 8.6438E-01 1.4081E+00 2.4922E+00 4.0079E+00
1725454847.7357814 8.6435E-01 1.4081E+00 2.4934E+00 4.0199E+00
1725454847.9378018 8.6432E-01 1.4081E+00 2.4888E+00 4.0096E+00
1725454848.1402304 8.6438E-01 1.4081E+00 2.4888E+00 4.0097E+00
1725454848.3482368 8.6437E-01 1.4081E+00 2.4877E+00 4.0096E+00
1725454848.5471392 8.6433E-01 1.4081E+00 2.4877E+00 4.0131E+00
1725454848.7484984 8.6429E-01 1.4082E+00 2.4877E+00 4.0131E+00
1725454848.948543 8.6436E-01 1.4081E+00 2.4911E+00 4.0113E+00
1725454849.1890118 8.6434E-01 1.4082E+00 2.4877E+00 4.0079E+00
1725454849.3982954 8.6440E-01 1.4082E+00 2.4865E+00 4.0096E+00
1725454849.597067 8.6434E-01 1.4081E+00 2.4899E+00 4.0131E+00
1725454849.8023403 8.6435E-01 1.4081E+00 2.4888E+00 4.0097E+00
1725454850.009374 8.6440E-01 1.4082E+00 2.4899E+00 4.0096E+00
1725454850.2056339 8.6437E-01 1.4081E+00 2.4865E+00 4.0079E+00
1725454850.4133203 8.6431E-01 1.4081E+00 2.4888E+00 4.0096E+00
1725454850.6115625 8.6436E-01 1.4081E+00 2.4888E+00 4.0096E+00
1725454850.8148336 8.6436E-01 1.4081E+00 2.4899E+00 4.0131E+00
1725454851.0209687 8.6431E-01 1.4081E+00 2.4877E+00 4.0147E+00
1725454851.2321799 8.6434E-01 1.4082E+00 2.4911E+00 4.0147E+00
1725454851.4380226 8.6435E-01 1.4082E+00 2.4934E+00 4.0131E+00
1725454851.6436014 8.6433E-01 1.4081E+00 2.4911E+00 4.0131E+00
1725454851.8470786 8.6429E-01 1.4081E+00 2.4911E+00 4.0079E+00
1725454852.0588715 8.6430E-01 1.4081E+00 2.4899E+00 4.0131E+00
1725454852.2564738 8.6429E-01 1.4082E+00 2.4899E+00 4.0097E+00
1725454852.4620557 8.6437E-01 1.4082E+00 2.4969E+00 4.0114E+00
1725454852.665917 8.6438E-01 1.4082E+00 2.4899E+00 4.0131E+00
1725454852.870159 8.6435E-01 1.4081E+00 2.4911E+00 4.0147E+00
1725454853.0707555 8.6434E-01 1.4082E+00 2.4911E+00 4.0097E+00
1725454853.274885 8.6430E-01 1.4081E+00 2.4888E+00 4.0096E+00
1725454853.4749005 8.6431E-01 1.4081E+00 2.4922E+00 4.0096E+00
1725454853.6800854 8.6431E-01 1.4081E+00 2.4899E+00 4.0129E+00
1725454853.8800852 8.6433E-01 1.4082E+00 2.4945E+00 4.0131E+00
1725454854.0768077 8.6436E-01 1.4082E+00 2.4899E+00 4.0097E+00
1725454854.2804673 8.6438E-01 1.4082E+00 2.4877E+00 4.0096E+00
1725454854.4787924 8.6435E-01 1.4082E+00 2.4911E+00 4.0045E+00
1725454854.6764767 8.6435E-01 1.4081E+00 2.4865E+00 4.0079E+00
1725454854.8912323 8.6433E-01 1.4081E+00 2.4854E+00 4.0131E+00
1725454855.1092064 8.6436E-01 1.4081E+00 2.4911E+00 4.0079E+00
1725454855.3168952 8.6437E-01 1.4081E+00 2.4888E+00 4.0062E+00
1725454855.5189574 8.6436E-01 1.4082E+00 2.4899E+00 4.0096E+00
1725454855.7236001 8.6434E-01 1.4082E+00 2.4888E+00 4.0131E+00
1725454855.9246185 8.6433E-01 1.4082E+00 2.4877E+00 4.0079E+00
1725454856.1250267 8.6435E-01 1.4082E+00 2.4957E+00 4.0079E+00
1725454856.3260307 8.6433E-01 1.4082E+00 2.4899E+00 4.0148E+00
1725454856.530728 8.6434E-01 1.4082E+00 2.4911E+00 4.0147E+00
1725454856.7275684 8.6430E-01 1.4082E+00 2.4945E+00 4.0079E+00
1725454856.9322827 8.6433E-01 1.4082E+00 2.4888E+00 4.0097E+00
1725454857.142443 8.6433E-01 1.4082E+00 2.4865E+00 4.0079E+00
1725454857.355189 8.6434E-01 1.4081E+00 2.4877E+00 4.0129E+00
1725454857.5593688 8.6431E-01 1.4082E+00 2.4899E+00 4.0096E+00
1725454857.7568767 8.6439E-01 1.4081E+00 2.4899E+00 4.0114E+00
1725454857.96154 8.6436E-01 1.4081E+00 2.4877E+00 4.0113E+00
1725454858.164942 8.6433E-01 1.4082E+00 2.4911E+00 4.0113E+00
1725454858.3717353 8.6436E-01 1.4082E+00 2.4911E+00 4.0096E+00
1725454858.5813289 8.6432E-01 1.4082E+00 2.4888E+00 4.0079E+00
1725454858.7800536 8.6438E-01 1.4081E+00 2.4888E+00 4.0096E+00
1725454858.9848099 8.6436E-01 1.4081E+00 2.4923E+00 4.0131E+00
1725454859.1836557 8.6439E-01 1.4082E+00 2.4877E+00 4.0131E+00
1725454859.3973167 8.6433E-01 1.4082E+00 2.4877E+00 4.0148E+00
1725454859.602369 8.6433E-01 1.4082E+00 2.4899E+00 4.0131E+00
1725454859.8073273 8.6433E-01 1.4082E+00 2.4911E+00 4.0079E+00
1725454860.011656 8.6431E-01 1.4082E+00 2.4865E+00 4.0062E+00
1725454860.2156737 8.6438E-01 1.4081E+00 2.4877E+00 4.0096E+00
1725454860.4136407 8.6438E-01 1.4082E+00 2.4911E+00 4.0147E+00
1725454860.615594 8.6438E-01 1.4082E+00 2.4923E+00 4.0131E+00
1725454860.8187296 8.6438E-01 1.4082E+00 2.4923E+00 4.0131E+00
1725454861.0244217 8.6440E-01 1.4082E+00 2.4911E+00 4.0114E+00
1725454861.2184367 8.6440E-01 1.4081E+00 2.4934E+00 4.0164E+00
1725454861.4283233 8.6438E-01 1.4082E+00 2.4899E+00 4.0079E+00
1725454861.6292272 8.6437E-01 1.4082E+00 2.4888E+00 4.0131E+00
1725454861.8283308 8.6438E-01 1.4081E+00 2.4865E+00 4.0079E+00
1725454862.0322597 8.6440E-01 1.4082E+00 2.4899E+00 4.0131E+00
1725454862.240366 8.6437E-01 1.4082E+00 2.4877E+00 4.0164E+00
1725454862.4457917 8.6432E-01 1.4083E+00 2.4911E+00 4.0097E+00
1725454862.6448052 8.6437E-01 1.4082E+00 2.4877E+00 4.0114E+00
1725454862.8527753 8.6435E-01 1.4082E+00 2.4923E+00 4.0113E+00
1725454863.066502 8.6436E-01 1.4082E+00 2.4922E+00 4.0096E+00
1725454863.262727 8.6437E-01 1.4082E+00 2.4922E+00 4.0062E+00
1725454863.471599 8.6432E-01 1.4082E+00 2.4865E+00 4.0113E+00
1725454863.6744475 8.6431E-01 1.4082E+00 2.4911E+00 4.0131E+00
1725454863.8806913 8.6437E-01 1.4081E+00 2.4922E+00 4.0079E+00
1725454864.0824256 8.6436E-01 1.4081E+00 2.4922E+00 4.0097E+00
1725454864.2951784 8.6440E-01 1.4081E+00 2.4923E+00 4.0164E+00
1725454864.4947221 8.6436E-01 1.4081E+00 2.4899E+00 4.0079E+00
1725454864.7025812 8.6441E-01 1.4082E+00 2.4911E+00 4.0131E+00
1725454864.8993943 8.6436E-01 1.4082E+00 2.4922E+00 4.0097E+00
1725454865.1053488 8.6433E-01 1.4082E+00 2.4888E+00 4.0113E+00
1725454865.3074532 8.6439E-01 1.4082E+00 2.4899E+00 4.0079E+00
1725454865.5091372 8.6438E-01 1.4082E+00 2.4911E+00 4.0131E+00
1725454865.7217155 8.6440E-01 1.4081E+00 2.4923E+00 4.0097E+00
1725454865.9243026 8.6436E-01 1.4082E+00 2.4922E+00 4.0079E+00
1725454866.132722 8.6436E-01 1.4082E+00 2.4923E+00 4.0164E+00
1725454866.3359191 8.6431E-01 1.4081E+00 2.4877E+00 4.0113E+00
1725454866.544614 8.6436E-01 1.4082E+00 2.4888E+00 4.0164E+00
1725454866.7437236 8.6436E-01 1.4081E+00 2.4888E+00 4.0113E+00
1725454866.9485798 8.6436E-01 1.4081E+00 2.4877E+00 4.0079E+00
1725454867.1478393 8.6433E-01 1.4082E+00 2.4888E+00 4.0096E+00
1725454867.3476915 8.6432E-01 1.4082E+00 2.4911E+00 4.0131E+00
1725454867.5518868 8.6436E-01 1.4082E+00 2.4888E+00 4.0079E+00
1725454867.7586012 8.6434E-01 1.4082E+00 2.4945E+00 4.0131E+00
1725454867.9592197 8.6435E-01 1.4082E+00 2.4877E+00 4.0079E+00
1725454868.155488 8.6435E-01 1.4082E+00 2.4877E+00 4.0079E+00
1725454868.357353 8.6437E-01 1.4082E+00 2.4911E+00 4.0131E+00
1725454868.558172 8.6437E-01 1.4082E+00 2.4877E+00 4.0096E+00
1725454868.7732453 8.6439E-01 1.4082E+00 2.4945E+00 4.0096E+00
1725454868.974807 8.6438E-01 1.4082E+00 2.4899E+00 4.0131E+00
1725454869.180844 8.6437E-01 1.4082E+00 2.4911E+00 4.0096E+00
1725454869.3824809 8.6438E-01 1.4082E+00 2.4899E+00 4.0114E+00
1725454869.5883687 8.6433E-01 1.4081E+00 2.4899E+00 4.0113E+00
1725454869.7975743 8.6427E-01 1.4082E+00 2.4888E+00 4.0079E+00
1725454870.0017204 8.6431E-01 1.4082E+00 2.4877E+00 4.0096E+00
1725454870.200927 8.6429E-01 1.4081E+00 2.4911E+00 4.0096E+00
1725454870.406316 8.6434E-01 1.4082E+00 2.4865E+00 4.0096E+00
1725454870.6070204 8.6429E-01 1.4082E+00 2.4945E+00 4.0147E+00
1725454870.8046157 8.6437E-01 1.4081E+00 2.4888E+00 4.0097E+00
1725454871.0082076 8.6437E-01 1.4081E+00 2.4923E+00 4.0113E+00
1725454871.214205 8.6429E-01 1.4082E+00 2.4991E+00 4.0096E+00
1725454871.442104 8.6430E-01 1.4082E+00 2.4888E+00 4.0164E+00
1725454871.678566 8.6436E-01 1.4081E+00 2.4922E+00 4.0097E+00
1725454871.8955903 8.6434E-01 1.4082E+00 2.4934E+00 4.0079E+00
1725454872.0951264 8.6435E-01 1.4082E+00 2.4888E+00 4.0113E+00
1725454872.2997332 8.6433E-01 1.4082E+00 2.4911E+00 4.0129E+00
1725454872.4994183 8.6432E-01 1.4082E+00 2.4888E+00 4.0079E+00
1725454872.7079406 8.6433E-01 1.4082E+00 2.4888E+00 4.0097E+00
1725454872.91736 8.6427E-01 1.4082E+00 2.4911E+00 4.0079E+00
1725454873.1261346 8.6432E-01 1.4082E+00 2.4888E+00 4.0114E+00
1725454873.321078 8.6430E-01 1.4082E+00 2.4922E+00 4.0131E+00
1725454873.5334127 8.6432E-01 1.4082E+00 2.4877E+00 4.0131E+00
1725454873.742668 8.6439E-01 1.4082E+00 2.4865E+00 4.0114E+00
1725454873.9453554 8.6441E-01 1.4082E+00 2.4923E+00 4.0147E+00
1725454874.1460967 8.6437E-01 1.4082E+00 2.4922E+00 4.0131E+00
1725454874.3560667 8.6433E-01 1.4082E+00 2.4899E+00 4.0164E+00
1725454874.555247 8.6434E-01 1.4082E+00 2.4957E+00 4.0079E+00
1725454874.7554626 8.6437E-01 1.4082E+00 2.4888E+00 4.0113E+00
1725454874.9643598 8.6440E-01 1.4082E+00 2.4888E+00 4.0097E+00
1725454875.1773307 8.6429E-01 1.4082E+00 2.4877E+00 4.0113E+00
1725454875.3906548 8.6432E-01 1.4082E+00 2.4934E+00 4.0131E+00
1725454875.5891502 8.6440E-01 1.4081E+00 2.4899E+00 4.0129E+00
1725454875.7931426 8.6432E-01 1.4081E+00 2.4911E+00 4.0148E+00
1725454875.9917555 8.6437E-01 1.4081E+00 2.4899E+00 4.0079E+00
1725454876.1901069 8.6432E-01 1.4081E+00 2.4911E+00 4.0114E+00
1725454876.3943598 8.6436E-01 1.4082E+00 2.4923E+00 4.0079E+00
1725454876.5945454 8.6433E-01 1.4082E+00 2.4911E+00 4.0079E+00
1725454876.7966876 8.6431E-01 1.4082E+00 2.4911E+00 4.0113E+00
1725454877.005776 8.6438E-01 1.4082E+00 2.4899E+00 4.0131E+00
1725454877.2070248 8.6435E-01 1.4082E+00 2.4888E+00 4.0113E+00
1725454877.406498 8.6439E-01 1.4081E+00 2.4911E+00 4.0096E+00
1725454877.6064968 8.6439E-01 1.4082E+00 2.4888E+00 4.0079E+00
1725454877.8169441 8.6436E-01 1.4081E+00 2.4888E+00 4.0113E+00
1725454878.0187895 8.6432E-01 1.4082E+00 2.4888E+00 4.0097E+00
1725454878.2279725 8.6428E-01 1.4081E+00 2.4923E+00 4.0096E+00
1725454878.4450738 8.6427E-01 1.4081E+00 2.4922E+00 4.0096E+00
1725454878.65551 8.6429E-01 1.4081E+00 2.4877E+00 4.0164E+00
1725454878.8530056 8.6435E-01 1.4082E+00 2.4899E+00 4.0147E+00
1725454879.0594707 8.6436E-01 1.4081E+00 2.4911E+00 4.0096E+00
1725454879.265042 8.6434E-01 1.4082E+00 2.4933E+00 4.0131E+00
1725454879.4863324 8.6441E-01 1.4081E+00 2.4934E+00 4.0063E+00
1725454879.700187 8.6434E-01 1.4082E+00 2.4934E+00 4.0129E+00
1725454879.910744 8.6436E-01 1.4082E+00 2.4911E+00 4.0131E+00
1725454880.1147401 8.6439E-01 1.4081E+00 2.4933E+00 4.0096E+00
1725454880.3164942 8.6430E-01 1.4080E+00 2.4888E+00 4.0164E+00
1725454880.5141592 8.6438E-01 1.4081E+00 2.4888E+00 4.0113E+00
1725454880.717834 8.6433E-01 1.4081E+00 2.4865E+00 4.0114E+00
1725454880.9179206 8.6430E-01 1.4082E+00 2.4877E+00 4.0164E+00
1725454881.132441 8.6434E-01 1.4081E+00 2.4889E+00 4.0097E+00
1725454881.3378205 8.6433E-01 1.4082E+00 2.4888E+00 4.0114E+00
1725454881.5382578 8.6427E-01 1.4081E+00 2.4899E+00 4.0079E+00
1725454881.7425332 8.6431E-01 1.4081E+00 2.4899E+00 4.0096E+00
1725454881.9466295 8.6432E-01 1.4082E+00 2.4877E+00 4.0164E+00
1725454882.1424515 8.6428E-01 1.4081E+00 2.4968E+00 4.0147E+00
1725454882.3522706 8.6436E-01 1.4081E+00 2.4922E+00 4.0096E+00
1725454882.5599737 8.6435E-01 1.4081E+00 2.4945E+00 4.0062E+00
1725454882.771189 8.6427E-01 1.4081E+00 2.4911E+00 4.0079E+00
1725454882.9872634 8.6430E-01 1.4081E+00 2.4923E+00 4.0113E+00
1725454883.181691 8.6429E-01 1.4081E+00 2.4899E+00 4.0096E+00
1725454883.389054 8.6431E-01 1.4081E+00 2.4888E+00 4.0131E+00
1725454883.597756 8.6433E-01 1.4081E+00 2.4888E+00 4.0113E+00
1725454883.811191 8.6433E-01 1.4081E+00 2.4889E+00 4.0164E+00
1725454884.031323 8.6436E-01 1.4081E+00 2.4911E+00 4.0114E+00
1725454884.2411203 8.6435E-01 1.4081E+00 2.4911E+00 4.0097E+00
1725454884.4410803 8.6433E-01 1.4080E+00 2.4899E+00 4.0079E+00
1725454884.640814 8.6430E-01 1.4081E+00 2.4945E+00 4.0096E+00
1725454884.8484292 8.6428E-01 1.4081E+00 2.4911E+00 4.0113E+00
1725454885.049267 8.6432E-01 1.4081E+00 2.4923E+00 4.0079E+00
1725454885.244931 8.6431E-01 1.4081E+00 2.4899E+00 4.0131E+00
1725454885.4482095 8.6431E-01 1.4081E+00 2.4899E+00 4.0079E+00
1725454885.656322 8.6429E-01 1.4080E+00 2.4899E+00 4.0096E+00
1725454885.8594263 8.6431E-01 1.4081E+00 2.4877E+00 4.0113E+00
1725454886.0580204 8.6433E-01 1.4081E+00 2.4934E+00 4.0097E+00
1725454886.2583401 8.6434E-01 1.4081E+00 2.4922E+00 4.0096E+00
1725454886.4637182 8.6431E-01 1.4081E+00 2.4899E+00 4.0096E+00
1725454886.6692812 8.6436E-01 1.4081E+00 2.4923E+00 4.0096E+00
1725454886.869045 8.6427E-01 1.4081E+00 2.4877E+00 4.0097E+00
1725454887.074271 8.6434E-01 1.4081E+00 2.4911E+00 4.0131E+00
1725454887.2713404 8.6435E-01 1.4081E+00 2.4922E+00 4.0097E+00
1725454887.4761336 8.6430E-01 1.4081E+00 2.4899E+00 4.0045E+00
1725454887.6771462 8.6428E-01 1.4081E+00 2.4888E+00 4.0079E+00
1725454887.8768792 8.6431E-01 1.4081E+00 2.4934E+00 4.0164E+00
1725454888.084633 8.6429E-01 1.4081E+00 2.4888E+00 4.0114E+00
1725454888.2786763 8.6431E-01 1.4082E+00 2.4923E+00 4.0096E+00
1725454888.4860067 8.6431E-01 1.4081E+00 2.4911E+00 4.0113E+00
1725454888.69109 8.6437E-01 1.4081E+00 2.4934E+00 4.0131E+00
1725454888.8930697 8.6431E-01 1.4081E+00 2.4923E+00 4.0079E+00
1725454889.1023633 8.6432E-01 1.4081E+00 2.4888E+00 4.0114E+00
1725454889.3111193 8.6435E-01 1.4082E+00 2.4899E+00 4.0114E+00
1725454889.5128038 8.6436E-01 1.4082E+00 2.4911E+00 4.0113E+00
1725454889.7175326 8.6435E-01 1.4081E+00 2.4945E+00 4.0062E+00
1725454889.9263637 8.6436E-01 1.4081E+00 2.4911E+00 4.0062E+00
1725454890.1363258 8.6431E-01 1.4081E+00 2.4933E+00 4.0079E+00
1725454890.3369071 8.6432E-01 1.4081E+00 2.4911E+00 4.0131E+00
1725454890.5407617 8.6433E-01 1.4081E+00 2.4899E+00 4.0097E+00
1725454890.7381344 8.6433E-01 1.4081E+00 2.4899E+00 4.0097E+00
1725454890.9481168 8.6435E-01 1.4082E+00 2.4922E+00 4.0062E+00
1725454891.1613853 8.6433E-01 1.4081E+00 2.4877E+00 4.0113E+00
1725454891.371282 8.6435E-01 1.4081E+00 2.4899E+00 4.0079E+00
1725454891.570891 8.6429E-01 1.4081E+00 2.4934E+00 4.0079E+00
1725454891.7778397 8.6432E-01 1.4081E+00 2.4923E+00 4.0114E+00
1725454891.9815567 8.6433E-01 1.4082E+00 2.4877E+00 4.0079E+00
1725454892.187335 8.6434E-01 1.4081E+00 2.4888E+00 4.0114E+00
1725454892.3973572 8.6436E-01 1.4082E+00 2.4923E+00 4.0097E+00
1725454892.6010172 8.6438E-01 1.4081E+00 2.4911E+00 4.0096E+00
1725454892.8155453 8.6432E-01 1.4082E+00 2.4969E+00 4.0181E+00
1725454893.0108812 8.6432E-01 1.4082E+00 2.4923E+00 4.0113E+00
1725454893.218644 8.6436E-01 1.4081E+00 2.4922E+00 4.0062E+00
1725454893.4179463 8.6434E-01 1.4081E+00 2.4888E+00 4.0147E+00
1725454893.6193998 8.6437E-01 1.4081E+00 2.4945E+00 4.0097E+00
1725454893.8232877 8.6437E-01 1.4081E+00 2.4945E+00 4.0164E+00
1725454894.0277567 8.6437E-01 1.4081E+00 2.4934E+00 4.0113E+00
1725454894.2269185 8.6432E-01 1.4082E+00 2.4899E+00 4.0113E+00
1725454894.4393313 8.6434E-01 1.4081E+00 2.4899E+00 4.0079E+00
1725454894.649758 8.6436E-01 1.4081E+00 2.4888E+00 4.0114E+00
1725454894.8545234 8.6428E-01 1.4082E+00 2.4899E+00 4.0114E+00
1725454895.0669298 8.6432E-01 1.4081E+00 2.4957E+00 4.0114E+00
1725454895.2702901 8.6434E-01 1.4081E+00 2.4911E+00 4.0063E+00
1725454895.4737418 8.6436E-01 1.4081E+00 2.4911E+00 4.0114E+00
1725454895.6691246 8.6431E-01 1.4081E+00 2.4945E+00 4.0113E+00
1725454895.8778312 8.6427E-01 1.4082E+00 2.4888E+00 4.0097E+00
1725454896.0786593 8.6431E-01 1.4081E+00 2.4911E+00 4.0114E+00
1725454896.2771559 8.6436E-01 1.4081E+00 2.4888E+00 4.0096E+00
1725454896.4872487 8.6428E-01 1.4082E+00 2.4877E+00 4.0114E+00
1725454896.7011824 8.6428E-01 1.4081E+00 2.4911E+00 4.0147E+00
1725454896.9057608 8.6430E-01 1.4081E+00 2.4888E+00 4.0131E+00
1725454897.1039848 8.6431E-01 1.4081E+00 2.4945E+00 4.0079E+00
1725454897.3049939 8.6431E-01 1.4082E+00 2.4900E+00 4.0113E+00
1725454897.5133677 8.6430E-01 1.4081E+00 2.4911E+00 4.0147E+00
1725454897.7287927 8.6430E-01 1.4081E+00 2.4922E+00 4.0096E+00
1725454897.9399126 8.6435E-01 1.4081E+00 2.4945E+00 4.0079E+00
1725454898.1429503 8.6436E-01 1.4080E+00 2.4888E+00 4.0114E+00
1725454898.3466575 8.6428E-01 1.4082E+00 2.4889E+00 4.0097E+00
1725454898.5447986 8.6436E-01 1.4081E+00 2.4911E+00 4.0096E+00
1725454898.761386 8.6436E-01 1.4081E+00 2.4911E+00 4.0129E+00
1725454898.9642606 8.6431E-01 1.4081E+00 2.4922E+00 4.0079E+00
1725454899.1734397 8.6432E-01 1.4081E+00 2.4945E+00 4.0114E+00
1725454899.3864212 8.6436E-01 1.4081E+00 2.4899E+00 4.0113E+00
1725454899.5902593 8.6432E-01 1.4081E+00 2.4888E+00 4.0113E+00
1725454899.7935727 8.6432E-01 1.4081E+00 2.4979E+00 4.0079E+00
1725454899.991726 8.6434E-01 1.4081E+00 2.4957E+00 4.0131E+00
1725454900.1954145 8.6439E-01 1.4080E+00 2.4911E+00 4.0131E+00
1725454900.4015288 8.6437E-01 1.4081E+00 2.4888E+00 4.0079E+00
1725454900.604173 8.6438E-01 1.4081E+00 2.4877E+00 4.0198E+00
1725454900.8085434 8.6439E-01 1.4080E+00 2.4899E+00 4.0097E+00
1725454901.0284944 8.6436E-01 1.4081E+00 2.4957E+00 4.0181E+00
1725454901.2372007 8.6432E-01 1.4081E+00 2.4923E+00 4.0147E+00
1725454901.4381046 8.6434E-01 1.4081E+00 2.4899E+00 4.0097E+00
1725454901.6464553 8.6434E-01 1.4081E+00 2.4911E+00 4.0096E+00
1725454901.8435082 8.6432E-01 1.4080E+00 2.4899E+00 4.0131E+00
1725454902.0467124 8.6434E-01 1.4081E+00 2.4899E+00 4.0096E+00
1725454902.2444463 8.6439E-01 1.4080E+00 2.4945E+00 4.0079E+00
1725454902.4477942 8.6433E-01 1.4080E+00 2.4922E+00 4.0113E+00
1725454902.6484818 8.6439E-01 1.4081E+00 2.4899E+00 4.0045E+00
1725454902.8574188 8.6432E-01 1.4081E+00 2.4923E+00 4.0114E+00
1725454903.063023 8.6434E-01 1.4080E+00 2.4911E+00 4.0148E+00
1725454903.276073 8.6436E-01 1.4080E+00 2.4911E+00 4.0131E+00
1725454903.477025 8.6436E-01 1.4081E+00 2.4911E+00 4.0113E+00
1725454903.6710272 8.6435E-01 1.4080E+00 2.4934E+00 4.0079E+00
1725454903.8721042 8.6432E-01 1.4080E+00 2.4888E+00 4.0113E+00
1725454904.078689 8.6428E-01 1.4080E+00 2.4923E+00 4.0096E+00
1725454904.2799826 8.6435E-01 1.4081E+00 2.4945E+00 4.0114E+00
1725454904.4875903 8.6426E-01 1.4080E+00 2.4911E+00 4.0097E+00
1725454904.700424 8.6430E-01 1.4082E+00 2.4911E+00 4.0079E+00
1725454904.9032621 8.6438E-01 1.4081E+00 2.4934E+00 4.0062E+00
1725454905.1036308 8.6434E-01 1.4081E+00 2.4877E+00 4.0062E+00
1725454905.3092022 8.6435E-01 1.4081E+00 2.4899E+00 4.0147E+00
1725454905.517871 8.6432E-01 1.4080E+00 2.4888E+00 4.0097E+00
1725454905.7189195 8.6434E-01 1.4081E+00 2.4888E+00 4.0147E+00
1725454905.9280674 8.6436E-01 1.4081E+00 2.4888E+00 4.0079E+00
1725454906.1373124 8.6432E-01 1.4081E+00 2.4899E+00 4.0079E+00
